"dataset","seed_id","seed","sample_id","batch","run_order","within_batch_order","reference_type","assignment","exposed_as_control","member_injection_ids"
"simulation","SPLIT06",202608006,"S491","P5",491,91,"simulated_control","training",TRUE,"S491"
"simulation","SPLIT07",202608007,"S001","P1",1,1,"simulated_control","training",TRUE,"S001"
"simulation","SPLIT07",202608007,"S011","P1",11,11,"simulated_control","hidden",FALSE,"S011"
"simulation","SPLIT07",202608007,"S021","P1",21,21,"simulated_control","hidden",FALSE,"S021"
"simulation","SPLIT07",202608007,"S031","P1",31,31,"simulated_control","training",TRUE,"S031"
"simulation","SPLIT07",202608007,"S041","P1",41,41,"simulated_control","training",TRUE,"S041"
"simulation","SPLIT07",202608007,"S051","P1",51,51,"simulated_control","training",TRUE,"S051"
"simulation","SPLIT07",202608007,"S061","P1",61,61,"simulated_control","training",TRUE,"S061"
"simulation","SPLIT07",202608007,"S071","P1",71,71,"simulated_control","training",TRUE,"S071"
"simulation","SPLIT07",202608007,"S081","P1",81,81,"simulated_control","training",TRUE,"S081"
"simulation","SPLIT07",202608007,"S091","P1",91,91,"simulated_control","training",TRUE,"S091"
"simulation","SPLIT07",202608007,"S101","P2",101,1,"simulated_control","training",TRUE,"S101"
"simulation","SPLIT07",202608007,"S111","P2",111,11,"simulated_control","training",TRUE,"S111"
"simulation","SPLIT07",202608007,"S121","P2",121,21,"simulated_control","training",TRUE,"S121"
"simulation","SPLIT07",202608007,"S131","P2",131,31,"simulated_control","training",TRUE,"S131"
"simulation","SPLIT07",202608007,"S141","P2",141,41,"simulated_control","training",TRUE,"S141"
"simulation","SPLIT07",202608007,"S151","P2",151,51,"simulated_control","training",TRUE,"S151"
"simulation","SPLIT07",202608007,"S161","P2",161,61,"simulated_control","hidden",FALSE,"S161"
"simulation","SPLIT07",202608007,"S171","P2",171,71,"simulated_control","training",TRUE,"S171"
"simulation","SPLIT07",202608007,"S181","P2",181,81,"simulated_control","hidden",FALSE,"S181"
"simulation","SPLIT07",202608007,"S191","P2",191,91,"simulated_control","training",TRUE,"S191"
"simulation","SPLIT07",202608007,"S201","P3",201,1,"simulated_control","training",TRUE,"S201"
"simulation","SPLIT07",202608007,"S211","P3",211,11,"simulated_control","training",TRUE,"S211"
"simulation","SPLIT07",202608007,"S221","P3",221,21,"simulated_control","training",TRUE,"S221"
"simulation","SPLIT07",202608007,"S231","P3",231,31,"simulated_control","training",TRUE,"S231"
"simulation","SPLIT07",202608007,"S241","P3",241,41,"simulated_control","hidden",FALSE,"S241"
"simulation","SPLIT07",202608007,"S251","P3",251,51,"simulated_control","training",TRUE,"S251"
"simulation","SPLIT07",202608007,"S261","P3",261,61,"simulated_control","training",TRUE,"S261"
"simulation","SPLIT07",202608007,"S271","P3",271,71,"simulated_control","training",TRUE,"S271"
"simulation","SPLIT07",202608007,"S281","P3",281,81,"simulated_control","hidden",FALSE,"S281"
"simulation","SPLIT07",202608007,"S291","P3",291,91,"simulated_control","training",TRUE,"S291"
"simulation","SPLIT07",202608007,"S301","P4",301,1,"simulated_control","hidden",FALSE,"S301"
"simulation","SPLIT07",202608007,"S311","P4",311,11,"simulated_control","training",TRUE,"S311"
"simulation","SPLIT07",202608007,"S321","P4",321,21,"simulated_control","training",TRUE,"S321"
"simulation","SPLIT07",202608007,"S331","P4",331,31,"simulated_control","training",TRUE,"S331"
"simulation","SPLIT07",202608007,"S341","P4",341,41,"simulated_control","training",TRUE,"S341"
"simulation","SPLIT07",202608007,"S351","P4",351,51,"simulated_control","training",TRUE,"S351"
"simulation","SPLIT07",202608007,"S361","P4",361,61,"simulated_control","hidden",FALSE,"S361"
"simulation","SPLIT07",202608007,"S371","P4",371,71,"simulated_control","training",TRUE,"S371"
"simulation","SPLIT07",202608007,"S381","P4",381,81,"simulated_control","training",TRUE,"S381"
"simulation","SPLIT07",202608007,"S391","P4",391,91,"simulated_control","training",TRUE,"S391"
"simulation","SPLIT07",202608007,"S401","P5",401,1,"simulated_control","training",TRUE,"S401"
"simulation","SPLIT07",202608007,"S411","P5",411,11,"simulated_control","training",TRUE,"S411"
"simulation","SPLIT07",202608007,"S421","P5",421,21,"simulated_control","training",TRUE,"S421"
"simulation","SPLIT07",202608007,"S431","P5",431,31,"simulated_control","training",TRUE,"S431"
"simulation","SPLIT07",202608007,"S441","P5",441,41,"simulated_control","training",TRUE,"S441"
"simulation","SPLIT07",202608007,"S451","P5",451,51,"simulated_control","training",TRUE,"S451"
"simulation","SPLIT07",202608007,"S461","P5",461,61,"simulated_control","training",TRUE,"S461"
"simulation","SPLIT07",202608007,"S471","P5",471,71,"simulated_control","hidden",FALSE,"S471"
"simulation","SPLIT07",202608007,"S481","P5",481,81,"simulated_control","training",TRUE,"S481"
"simulation","SPLIT07",202608007,"S491","P5",491,91,"simulated_control","hidden",FALSE,"S491"
"simulation","SPLIT08",202608008,"S001","P1",1,1,"simulated_control","hidden",FALSE,"S001"
"simulation","SPLIT08",202608008,"S011","P1",11,11,"simulated_control","training",TRUE,"S011"
"simulation","SPLIT08",202608008,"S021","P1",21,21,"simulated_control","training",TRUE,"S021"
"simulation","SPLIT08",202608008,"S031","P1",31,31,"simulated_control","training",TRUE,"S031"
"simulation","SPLIT08",202608008,"S041","P1",41,41,"simulated_control","training",TRUE,"S041"
"simulation","SPLIT08",202608008,"S051","P1",51,51,"simulated_control","training",TRUE,"S051"
"simulation","SPLIT08",202608008,"S061","P1",61,61,"simulated_control","training",TRUE,"S061"
"simulation","SPLIT08",202608008,"S071","P1",71,71,"simulated_control","hidden",FALSE,"S071"
"simulation","SPLIT08",202608008,"S081","P1",81,81,"simulated_control","training",TRUE,"S081"
"simulation","SPLIT08",202608008,"S091","P1",91,91,"simulated_control","training",TRUE,"S091"
"simulation","SPLIT08",202608008,"S101","P2",101,1,"simulated_control","training",TRUE,"S101"
"simulation","SPLIT08",202608008,"S111","P2",111,11,"simulated_control","hidden",FALSE,"S111"
"simulation","SPLIT08",202608008,"S121","P2",121,21,"simulated_control","training",TRUE,"S121"
"simulation","SPLIT08",202608008,"S131","P2",131,31,"simulated_control","training",TRUE,"S131"
"simulation","SPLIT08",202608008,"S141","P2",141,41,"simulated_control","training",TRUE,"S141"
"simulation","SPLIT08",202608008,"S151","P2",151,51,"simulated_control","training",TRUE,"S151"
"simulation","SPLIT08",202608008,"S161","P2",161,61,"simulated_control","hidden",FALSE,"S161"
"simulation","SPLIT08",202608008,"S171","P2",171,71,"simulated_control","training",TRUE,"S171"
"simulation","SPLIT08",202608008,"S181","P2",181,81,"simulated_control","training",TRUE,"S181"
"simulation","SPLIT08",202608008,"S191","P2",191,91,"simulated_control","training",TRUE,"S191"
"simulation","SPLIT08",202608008,"S201","P3",201,1,"simulated_control","training",TRUE,"S201"
"simulation","SPLIT08",202608008,"S211","P3",211,11,"simulated_control","hidden",FALSE,"S211"
"simulation","SPLIT08",202608008,"S221","P3",221,21,"simulated_control","hidden",FALSE,"S221"
"simulation","SPLIT08",202608008,"S231","P3",231,31,"simulated_control","training",TRUE,"S231"
"simulation","SPLIT08",202608008,"S241","P3",241,41,"simulated_control","training",TRUE,"S241"
"simulation","SPLIT08",202608008,"S251","P3",251,51,"simulated_control","training",TRUE,"S251"
"simulation","SPLIT08",202608008,"S261","P3",261,61,"simulated_control","training",TRUE,"S261"
"simulation","SPLIT08",202608008,"S271","P3",271,71,"simulated_control","training",TRUE,"S271"
"simulation","SPLIT08",202608008,"S281","P3",281,81,"simulated_control","training",TRUE,"S281"
"simulation","SPLIT08",202608008,"S291","P3",291,91,"simulated_control","training",TRUE,"S291"
"simulation","SPLIT08",202608008,"S301","P4",301,1,"simulated_control","training",TRUE,"S301"
"simulation","SPLIT08",202608008,"S311","P4",311,11,"simulated_control","hidden",FALSE,"S311"
"simulation","SPLIT08",202608008,"S321","P4",321,21,"simulated_control","hidden",FALSE,"S321"
"simulation","SPLIT08",202608008,"S331","P4",331,31,"simulated_control","training",TRUE,"S331"
"simulation","SPLIT08",202608008,"S341","P4",341,41,"simulated_control","training",TRUE,"S341"
"simulation","SPLIT08",202608008,"S351","P4",351,51,"simulated_control","training",TRUE,"S351"
"simulation","SPLIT08",202608008,"S361","P4",361,61,"simulated_control","training",TRUE,"S361"
"simulation","SPLIT08",202608008,"S371","P4",371,71,"simulated_control","training",TRUE,"S371"
"simulation","SPLIT08",202608008,"S381","P4",381,81,"simulated_control","training",TRUE,"S381"
"simulation","SPLIT08",202608008,"S391","P4",391,91,"simulated_control","training",TRUE,"S391"
"simulation","SPLIT08",202608008,"S401","P5",401,1,"simulated_control","training",TRUE,"S401"
"simulation","SPLIT08",202608008,"S411","P5",411,11,"simulated_control","training",TRUE,"S411"
"simulation","SPLIT08",202608008,"S421","P5",421,21,"simulated_control","training",TRUE,"S421"
"simulation","SPLIT08",202608008,"S431","P5",431,31,"simulated_control","hidden",FALSE,"S431"
"simulation","SPLIT08",202608008,"S441","P5",441,41,"simulated_control","training",TRUE,"S441"
"simulation","SPLIT08",202608008,"S451","P5",451,51,"simulated_control","training",TRUE,"S451"
"simulation","SPLIT08",202608008,"S461","P5",461,61,"simulated_control","training",TRUE,"S461"
"simulation","SPLIT08",202608008,"S471","P5",471,71,"simulated_control","training",TRUE,"S471"
"simulation","SPLIT08",202608008,"S481","P5",481,81,"simulated_control","hidden",FALSE,"S481"
"simulation","SPLIT08",202608008,"S491","P5",491,91,"simulated_control","training",TRUE,"S491"
"simulation","SPLIT09",202608009,"S001","P1",1,1,"simulated_control","training",TRUE,"S001"
"simulation","SPLIT09",202608009,"S011","P1",11,11,"simulated_control","hidden",FALSE,"S011"
"simulation","SPLIT09",202608009,"S021","P1",21,21,"simulated_control","training",TRUE,"S021"
"simulation","SPLIT09",202608009,"S031","P1",31,31,"simulated_control","training",TRUE,"S031"
"simulation","SPLIT09",202608009,"S041","P1",41,41,"simulated_control","training",TRUE,"S041"
"simulation","SPLIT09",202608009,"S051","P1",51,51,"simulated_control","training",TRUE,"S051"
"simulation","SPLIT09",202608009,"S061","P1",61,61,"simulated_control","training",TRUE,"S061"
"simulation","SPLIT09",202608009,"S071","P1",71,71,"simulated_control","hidden",FALSE,"S071"
"simulation","SPLIT09",202608009,"S081","P1",81,81,"simulated_control","training",TRUE,"S081"
"simulation","SPLIT09",202608009,"S091","P1",91,91,"simulated_control","training",TRUE,"S091"
"simulation","SPLIT09",202608009,"S101","P2",101,1,"simulated_control","training",TRUE,"S101"
"simulation","SPLIT09",202608009,"S111","P2",111,11,"simulated_control","training",TRUE,"S111"
"simulation","SPLIT09",202608009,"S121","P2",121,21,"simulated_control","training",TRUE,"S121"
"simulation","SPLIT09",202608009,"S131","P2",131,31,"simulated_control","hidden",FALSE,"S131"
"simulation","SPLIT09",202608009,"S141","P2",141,41,"simulated_control","training",TRUE,"S141"
"simulation","SPLIT09",202608009,"S151","P2",151,51,"simulated_control","training",TRUE,"S151"
"simulation","SPLIT09",202608009,"S161","P2",161,61,"simulated_control","training",TRUE,"S161"
"simulation","SPLIT09",202608009,"S171","P2",171,71,"simulated_control","training",TRUE,"S171"
"simulation","SPLIT09",202608009,"S181","P2",181,81,"simulated_control","training",TRUE,"S181"
"simulation","SPLIT09",202608009,"S191","P2",191,91,"simulated_control","hidden",FALSE,"S191"
"simulation","SPLIT09",202608009,"S201","P3",201,1,"simulated_control","training",TRUE,"S201"
"simulation","SPLIT09",202608009,"S211","P3",211,11,"simulated_control","training",TRUE,"S211"
"simulation","SPLIT09",202608009,"S221","P3",221,21,"simulated_control","training",TRUE,"S221"
"simulation","SPLIT09",202608009,"S231","P3",231,31,"simulated_control","training",TRUE,"S231"
"simulation","SPLIT09",202608009,"S241","P3",241,41,"simulated_control","hidden",FALSE,"S241"
"simulation","SPLIT09",202608009,"S251","P3",251,51,"simulated_control","hidden",FALSE,"S251"
"simulation","SPLIT09",202608009,"S261","P3",261,61,"simulated_control","training",TRUE,"S261"
"simulation","SPLIT09",202608009,"S271","P3",271,71,"simulated_control","training",TRUE,"S271"
"simulation","SPLIT09",202608009,"S281","P3",281,81,"simulated_control","training",TRUE,"S281"
"simulation","SPLIT09",202608009,"S291","P3",291,91,"simulated_control","training",TRUE,"S291"
"simulation","SPLIT09",202608009,"S301","P4",301,1,"simulated_control","hidden",FALSE,"S301"
"simulation","SPLIT09",202608009,"S311","P4",311,11,"simulated_control","training",TRUE,"S311"
"simulation","SPLIT09",202608009,"S321","P4",321,21,"simulated_control","training",TRUE,"S321"
"simulation","SPLIT09",202608009,"S331","P4",331,31,"simulated_control","training",TRUE,"S331"
"simulation","SPLIT09",202608009,"S341","P4",341,41,"simulated_control","training",TRUE,"S341"
"simulation","SPLIT09",202608009,"S351","P4",351,51,"simulated_control","hidden",FALSE,"S351"
"simulation","SPLIT09",202608009,"S361","P4",361,61,"simulated_control","training",TRUE,"S361"
"simulation","SPLIT09",202608009,"S371","P4",371,71,"simulated_control","training",TRUE,"S371"
"simulation","SPLIT09",202608009,"S381","P4",381,81,"simulated_control","training",TRUE,"S381"
"simulation","SPLIT09",202608009,"S391","P4",391,91,"simulated_control","training",TRUE,"S391"
"simulation","SPLIT09",202608009,"S401","P5",401,1,"simulated_control","hidden",FALSE,"S401"
"simulation","SPLIT09",202608009,"S411","P5",411,11,"simulated_control","training",TRUE,"S411"
"simulation","SPLIT09",202608009,"S421","P5",421,21,"simulated_control","training",TRUE,"S421"
"simulation","SPLIT09",202608009,"S431","P5",431,31,"simulated_control","hidden",FALSE,"S431"
"simulation","SPLIT09",202608009,"S441","P5",441,41,"simulated_control","training",TRUE,"S441"
"simulation","SPLIT09",202608009,"S451","P5",451,51,"simulated_control","training",TRUE,"S451"
"simulation","SPLIT09",202608009,"S461","P5",461,61,"simulated_control","training",TRUE,"S461"
"simulation","SPLIT09",202608009,"S471","P5",471,71,"simulated_control","training",TRUE,"S471"
"simulation","SPLIT09",202608009,"S481","P5",481,81,"simulated_control","training",TRUE,"S481"
"simulation","SPLIT09",202608009,"S491","P5",491,91,"simulated_control","training",TRUE,"S491"
"simulation","SPLIT10",202608010,"S001","P1",1,1,"simulated_control","training",TRUE,"S001"
"simulation","SPLIT10",202608010,"S011","P1",11,11,"simulated_control","training",TRUE,"S011"
"simulation","SPLIT10",202608010,"S021","P1",21,21,"simulated_control","training",TRUE,"S021"
"simulation","SPLIT10",202608010,"S031","P1",31,31,"simulated_control","training",TRUE,"S031"
"simulation","SPLIT10",202608010,"S041","P1",41,41,"simulated_control","training",TRUE,"S041"
"simulation","SPLIT10",202608010,"S051","P1",51,51,"simulated_control","training",TRUE,"S051"
"simulation","SPLIT10",202608010,"S061","P1",61,61,"simulated_control","training",TRUE,"S061"
"simulation","SPLIT10",202608010,"S071","P1",71,71,"simulated_control","hidden",FALSE,"S071"
"simulation","SPLIT10",202608010,"S081","P1",81,81,"simulated_control","training",TRUE,"S081"
"simulation","SPLIT10",202608010,"S091","P1",91,91,"simulated_control","hidden",FALSE,"S091"
"simulation","SPLIT10",202608010,"S101","P2",101,1,"simulated_control","training",TRUE,"S101"
"simulation","SPLIT10",202608010,"S111","P2",111,11,"simulated_control","training",TRUE,"S111"
"simulation","SPLIT10",202608010,"S121","P2",121,21,"simulated_control","training",TRUE,"S121"
"simulation","SPLIT10",202608010,"S131","P2",131,31,"simulated_control","training",TRUE,"S131"
"simulation","SPLIT10",202608010,"S141","P2",141,41,"simulated_control","training",TRUE,"S141"
"simulation","SPLIT10",202608010,"S151","P2",151,51,"simulated_control","training",TRUE,"S151"
"simulation","SPLIT10",202608010,"S161","P2",161,61,"simulated_control","training",TRUE,"S161"
"simulation","SPLIT10",202608010,"S171","P2",171,71,"simulated_control","hidden",FALSE,"S171"
"simulation","SPLIT10",202608010,"S181","P2",181,81,"simulated_control","hidden",FALSE,"S181"
"simulation","SPLIT10",202608010,"S191","P2",191,91,"simulated_control","training",TRUE,"S191"
"simulation","SPLIT10",202608010,"S201","P3",201,1,"simulated_control","training",TRUE,"S201"
"simulation","SPLIT10",202608010,"S211","P3",211,11,"simulated_control","training",TRUE,"S211"
"simulation","SPLIT10",202608010,"S221","P3",221,21,"simulated_control","training",TRUE,"S221"
"simulation","SPLIT10",202608010,"S231","P3",231,31,"simulated_control","hidden",FALSE,"S231"
"simulation","SPLIT10",202608010,"S241","P3",241,41,"simulated_control","training",TRUE,"S241"
